Title ,  Content
Supreme Court to hear senior IPS officer’s plea against his removal as Himachal DGP following High Court order,"A Bench of Chief Justice D. Y. Chandrachud, Justice J. B. Pardiwala and Justice Manoj Misra took note of the submissions of senior advocate Mukul Rohatgi, appearing for Sanjay Kundu, and agreed to hear the plea."
Sabarimala | Travancore Devaswom Board to stop spot booking from January 10 to check Makaravilakku rush,"Virtual queue bookings for January 14 will be limited to 50,000, while ceiling will be brought down by another 10,000 for the following day"
Hackers hit Australian state's court recording database,"Hackers accessed the court recordings database in Australia's Victoria state and disrupted the audio-visual in-court technology network, impacting recordings and transcription services, an official said on Tuesday."
Israel-Palestine conflict | More strikes on Gaza after Israel warns war will last through 2024,"Nearly three months of conflict have claimed almost 22,000 lives in Gaza, according to the Hamas-run Health Ministry, and devastated much of the besieged territory"
AUS vs PAK | Australia announce unchanged playing XI for third Test against Pakistan,"All attention will be on veteran opener David Warner, who is about to say goodbye to the longest format of the game in front of his home fans at the Sydney Cricket Ground on January 3"
"HUL receives GST demand, penalties of ₹447.5 crore from authorities of five States","The company received a total of five orders passed from several zones of GST officials over issues such as disallowance of GST credit, salaries including allowances paid to expats etc."
"Bitcoin climbs above $45,000 for first time since April 2022","Bitcoin touched a 21-month peak, gaining 154% last year in the strongest performance since 2020"
Jonathan Trott to continue as Afghanistan head coach for 2024,"Afghanistan finished sixth of 10 teams at the 50-overs World Cup where they registered upset wins over former winners England, Pakistan and Sri Lanka, and came close to humbling eventual champions Australia."
"Centre wants Opposition MPs to behave like Bidhuri, Brij Bhushan to avoid suspension: TMC's O'Brien",A hundred Opposition MPs in the Lok Sabha and 46 in the Rajya Sabha were suspended during the recent Winter session of Parliament
Manipur firing incident | Lilong Chingjao tense as death toll rises to 4,Tensions reduced after Manipur CM N. Biren Singh assured that the culprits will be arrested and punished
General body meeting of Karnataka NRI forum held in Jeddah,"Raza Ali Khan, Country Manager of Air India and Air India Express-Western Province, Saudi Arabia, was the guest of honour at the event"
Hong Kong tycoon Jimmy Lai pleads not guilty to national security crimes,The 76-year-old is accused of two counts of colluding with foreign forces by calling for international sanctions against Chinese and Hong Kong officials
Karti Chidambaram appears before ED in Chinese visa money laundering case,The probe pertains to allegations of ₹50 lakh being paid as kickbacks to Karti Chidambaram and his close associate S. Bhaskararaman by a top executive of Vedanta group company
11 Congress leaders booked for ‘obstructing and threatening’ police during siege of Palarivattom police station in Kerala,"Those booked include MLAs and MPs. According to the FIR, the siege and sit-in caused hardships to people and motorists, disrupting public transport"
Taiwan detects two Chinese balloons on January 1,"The balloons were seen crossing the median line over the Taiwan Strait at two locations, one near the western city of Chiayi and another by Keelung in the north."
"Ana Ofelia Murguia, voice of Disney’s ‘Coco’, passes away",Murguia voiced the role of Mama Coco in Disney's two-time Oscar-winning animated feature film
"Jairam Ramesh writes to CEC, seeks time for INDIA bloc team to put forward view on VVPATS","Mr. Ramesh said that INDIA parties' leaders had requested for an appointment with the ECI to ""discuss and provide suggestions on the use of VVPATs"" based on a resolution passed at meeting of leaders of the bloc"
The ‘restaurant’ is getting filled up,"With water at the Perumbakkam wetland dropping to levels acceptable for most species, 
post-Michaung, it is blanketed in squawks and trills. With new inflows from various quarters due to monsoonal rains, the spread at the wetland has become wider. As a result, there is a feeding frenzy to be seen, particularly in the morning hours. Here are images from one such hour on December 29"
"Top news developments in Karnataka on January 2, 2024",Here are the key news developments to watch out for from Karnataka today
Truck drivers across States protest Centre’s new law on hit-and-run cases,"As per the new law, hit-and-run cases can attract a 10-year jail term and a fine of ₹7 lakh"
11 departure delays reported at KIA Bengaluru,"An official informed that flights to Delhi, Chandigarh, Vijayawada, Bhopal and Varanasi were among those impacted"
Markets fall in early trade; Sensex down 200 points,"Nifty declined 42.9 points to 21,699"
A total of 112 Rohingyas among 744 infiltrators nabbed along India-Bangladesh border in 2023 in Tripura,"“This number was the highest in the last three years, with the BSF Tripura Frontier nabbing 369 infiltrators in 2022 and 208 in 2021,” an official said."
"Plea in Supreme Court seeks ‘independent, transparent’ system to appoint CEC, ECs","The plea sought the court to injunct the implementation of the gazette notification of December 28, 2023 rolling out The Chief Election Commissioner and the other Election Commissioners (Appointment, Condition of Service and Term of Office) Act, 2023"
Rupee falls 11 paise to 83.32 against U.S. dollar in early trade,Forex traders said foreign fund outflows and dollar demand from importers weighed on investor sentiments.
भविष्य का संकेत: इसरो का पीएसएलवी सी58 मिशन,पीएसएलवी सी58 मिशन इसरो की चाहतों का प्रतीक है
जंग का बढ़ता दायराः गाजा का जंग इजराइल-फिलीस्तीन से परे जा रहा है,हूती हमलों को गाजा युद्ध से अलग मसले के रूप में न देखे अमेरिका
"Meerut municipal house ruckus | BJP intoxicated with power, says Jayant Choudhary","Members of the BJP and the Opposition parties came to blows during a Meerut Municipal Corporation Board meeting recently, with both sides accusing each other of insulting and attacking their Councillors."
"Three killed, 8 injured in separate shootings early New Year's Day in Los Angeles","Investigators believe that the shooting stemmed from a dispute at the party, held in an industrial area with warehouses and commercial buildings."
"Video of Bihar cop thrashing woman goes viral, probe ordered",Locals claimed the woman sustained injuries in the police action and was subsequently admitted to a private nursing home for treatment
"Ukraine military raises air alerts, warns of missile threat","After takeoffs detected from the far northern Olenya airfield and southern Engels airbase, there were multiple Tupolev Tu-95MS bombers in Russia’s airspace, Ukraine’s military officials said on Telegram"
Delhi fog: 26 trains delayed due to low visibility,"People took shelter in night shelter homes as the cold weather conditions intensified in New Delhi on January 1, 2024 night."
"Ola Electric records over 30,000 registrations in December, dominates the 2W EV segment with 40% market share",The company clocked its highest ever monthly registrations during the month and posted a year-on-year growth of 74% compared to the same month last year
"RINL registered 21% growth in sales volume between April and December 2023, says CMD","The RINL’s crude steel production crossed 100-MT mark in June 2023, says Atul Bhatt"
Ashes of Canadian 'Star Trek' fan to be sent into space along with those of TV series' stars,The family of a mother of eight who was a huge “Star Trek” fan has ensured the final frontier will be her ultimate resting place
Three-year-old girl rescued from borewell in Gujarat village dies,The toddler was taken out of the borewell in an unconscious condition at around 9.50 p.m. on January 1 and rushed to a hospital in Jam Khambhalia town for treatment
Top news developments from Kerala today,"Here is a list of top news developments from Kerala on January 2, Tuesday"
Top news developments from Telangana today,Key news developments to watch out from TS today
"‘Dr. B.R. Ambedkar: Now and Then is about assertion of the marginalised and a new Bahujan feminist gaze’
Premium",Jyoti Nisha believes that people need to be educated on caste and her documentary tries to offer a new lens for the viewer to look at a problem woven into the structure of society and often goes unnoticed
A unique way to tell time in 2024,"Kumaresh’s creation, for instance, which focuses on the number 2, offers an intellectual playground filled with travel trivia and mind-bending math puzzles"
South Korean opposition leader stabbed in neck,"Mr. Lee was walking in a crowd of journalists after visiting the site of a new airport when a man pushed through and lunged at him, striking him in the neck, footage on South Korean television channels showed"
KCBC slams Minister for remarks on priests’ presence at PM’s Xmas meet,Kerala Catholic Bishops Council spokesperson criticises Saji Cherian’s remarks and says that people in responsible positions should temper their words when public statements are made; Muraleedharan terms his comments an insult to society
Foreign inflows into Indian bonds spike to 6-year high,"Overseas investors net bought government bonds worth ₹35,000 crore in October-December"
Saudi sovereign wealth fund splashes cash in 2023: report,Sovereign-controlled spending on energy transition hit a record $25.9 billion in the year 2023
How Chinese regulators talked markets out of a run on the yuan,"The strategy has also chilled large parts of China’s foreign exchange market, crashing trading volumes and raising questions about the yuan’s chances of becoming a global reserve currency; the move, however, has prevented a destabilising yuan slide"
"As the war rages in Gaza, young Israelis hope for peace in 2024","With the war between Israel and Hamas close to completing three months, youngsters in Tel Aviv gathered to celebrate the new year and expressing fatigue at the fighting; haunted by the Oct. 7 attacks, the youth hope for a fresh start in the New Year"
Taiwan's President Tsai urges China to seek 'peaceful coexistence',"Taiwan is less than two weeks from an election, closely watched from Beijing"
UN peacekeeping mission wraps up Mali deployment after being ordered out,"The UN stabilisation mission MINUSMA, had been in place since 2013"
Russian drones hit sites linked to Ukrainian nationalists,"The first smashed windows and much of the roof at the National Agrarian University, outside the western Ukrainian city of Lviv, where Stepan Bandera, a hero in Ukraine but a villain according to the Kremlin, studied"
Guinea junta announces constitutional referendum,The junta also said that people appointed by the state will soon be named to lead municipal councils
U.S. Supreme Court Chief Justice urges ‘caution’ as AI reshapes legal field,The Chief Justice’s commentary is his most significant discussion to date of the influence of AI on the law
Ten persons drown in sea off the east coast in the last four days,The incidents have occurred despite the police issuing warnings not to venture into the water
Warli tribe in Mumbai objects to construction of Shivaji museum on land they live on,"They fear they will lose their homes and forests in Gorai to urban construction projects, and that this will open the floodgates to other urban construction"
"28,811 complaints of crimes against women received in 2023, over 50% from U.P.: NCW data",The highest number of complaints were received in the right to dignity category that involves harassment other than domestic violence
"Major Japan quake kills 30; damage ‘extensive’, says PM Kishida","The scale of damage from the quake was still emerging, with news footage showing toppled buildings, sunken boats, countless charred homes, and locals without power in freezing overnight temperatures"
"‘Congress a thing of the past in Punjab, Delhi’","On talks among the INDIA bloc parties over seat sharing in Punjab, he said the matter would be deliberated in the alliance’s meeting"
Factionalism to the fore on Trinamool’s foundation day,"While Abhishek Banerjee is in favour of new leaders, his aunt and party chairperson Mamata Banerjee wants the old loyalists to remain in prominent positions"
"Paper leak scam: CBI chargesheets 15, including 7 security personnel, in J&K",The CBI had registered a case in January last year after the Lieutenant Governor’s administration requested the investigation agency
Himachal Cabinet gives nod for scheme to help youth set up solar power projects,"Under the initiative, the government will help the State’s youth set up solar power projects and also attempts to achieve its clean energy initiatives"
"Morning Digest | GST revenue growth dips to a 3-month low in December; MHA designates Goldy Brar as individual terrorist under UAPA, and more",Here is a select list of stories to start the day
Dominant Swiatek sends Poland into United Cup quarter-finals,"Swiatek, who has lost only seven games in two singles matches to start her countdown to the Australian Open, said playing mixed doubles was good experience"
Japan lowers tsunami warning after a series of earthquakes but tells people to stay away from coast,"The quakes, the largest of which had a magnitude of 7.6, started a fire and collapsed buildings on the west coast of Japan's main island, Honshu. It was unclear how many people might have been killed or hurt"
Kenya's Chebet shatters women's 5km world record,The 23-year-old's time of 14min 13sec improved on the previous women-only world record of 14:29 set by Ethiopia's Senbere Teferi in September 2021
"Amid transporters strike, U.P. asks Divisional Commissioners, DMs to resolve crisis",Several unions are protesting against a provision in the Bharatiya Nyaya Sanhita that stipulates ₹7 lakh fine and 10-year jail term for hit-and-run cases
"Congress sounds poll bugle in Haryana, promises to give gas cylinders for ₹500, 300 units of free power",The State is scheduled to go to the polls later this year
Engineers achieve breakthrough in plugging major breach of railway track near Srivaikuntam,Restoration work on tracks on the flood-affected Tirunelveli-Tiruchendur section likely by January 5
Book is the deity and offering at this place of worship in Kannur,"Open to the public since 2021, the Navapuram Mathaatheetha Devalayam now houses around 5,000 books and has three sheds where writers can work in tranquillity"
U.K. warns willing to take 'direct action' over Red Sea attacks,The Houthis — who say they are acting in solidarity with Palestinians in the Israel-Hamas war in Gaza — have repeatedly fired drones and missiles at passing ships in the seaway
Congress demands PM Modi’s apology in IIT-BHU sexual assault case,Congress workers to protest outside Prime Minister’s constituency office in Varanasi against the alleged involvement of the BJP’s IT cell office-bearers in the case
"Global planner, designer for Dharavi redevelopment project","Adani’s Dharavi Redevelopment Project Private Limited, a joint venture with Mumbai’s slum rehabilitation authority, is partnering with architect Hafeez Contractor, design firm Sasaki, and consultancy firm Buro Happold"
"Ram Rajya coming, pran pratishtha, 2024 elections both will be 'shubh': Temple chief priest","While much has changed in Ayodhya since the landmark verdict, the Ram temple issue and the history of the dispute continues to weigh on minds of many people"
Four civilians gunned down in Manipur’s Imphal Valley,"This is the first incident not involving tribal people since ethnic clashes broke out on May 3, 2023"
"Six-month-old killed, mother injured in police-Maoist clash in Bijapur",The woman was caught in the crossfire while trying to leave the area after hearing the gunshots
Over 50 casualties seen in blazes in capital in 2023: Delhi Fire Service,"As many as 689 people were rescued last year, the Fire Department data showed"
"Responding to the new COVID-19 sub-variants, now and in future
Premium",It is time we handle SARS-CoV-2 or COVID-19 just like any other respiratory illness; it is more an individual health concern now
Opposition flays ruling BJP over IT cell members’ role in IIT-BHU case,"Congress demands PM’s apology, to stage protest outside his Varanasi office; social media is flooded with photos of accused with top BJP leaders: Akhilesh Yadav"
"Reigniting the flame of India-Korea defence cooperation
Premium",Both nations need to transcend the confines of bilateral cooperation and understand their roles in a rapidly evolving global scenario
"Global Investors’ Meet 2024 will focus on distributed growth in T.N., says Minister
Premium","Ahead of the Global Investors’ Meet 2024, scheduled to be held this weekend in Chennai, Tamil Nadu Industries Minister T.R.B. Rajaa, in an interview with The Hindu, shares the focus areas, goals and prospects of the big ticket event — the first being organised by the DMK government. Excerpts:"
"The woes of pensioners and PF members
Premium",The government would do well to come up with a system that addresses the concerns of PF members and pensioners
"A reluctance to act in Tamil Nadu
Premium",Cases of administrative inaction have put the spotlight on government and Governor
Sign of the future: On ISRO’s PSLV C58 mission,The PSLV C58 mission is a symbol of the demands being made of ISRO
Israel's Supreme Court overturns a key component of Netanyahu's polarizing judicial overhaul,Israel’s Supreme Court has struck down a key component of Prime Minister Benjamin Netanyahu’s contentious judicial overhaul
Widening war: On the Gaza war going beyond Israel-Palestine,The U.S. should not see Houthi attacks as a concern independent of Gaza war
Devaswom employees take out march demanding implementation of wage revision,They demand the assembly to pass the Malabar Devaswom comprehensive amendment bill
"Speed up Mananchira-Vellimadukunnu Road work, says Minister Mohamed Riyas","Buildings and compound walls in the land acquired for the project will be demolished soon, say officials"
Traffic constable kills pedestrian in an alleged drunk driving accident on New Year’s Eve,"According to eye witnesses the constable driving a two-wheeler crashed into the victim who was crossing the road, the police said"
India in South Africa | India must put the Centurion debacle behind and regroup,"Most of the visiting players have an extended session of practice at the Newlands Cricket Ground on Monday, ahead of the second and final Test beginning on Wednesday; skipper Rohit and Jadeja opt for a day’s rest"
"6 killed, two injured as car hits road divider in Jharkhand","The five-seater car was moving at high speed, a police officer said, adding that all eight persons in the vehicle got trapped and were taken out using a gas cutter"
Dalit woman beaten by police official in Bihar,"In the video which has gone viral, a middle-aged woman is beaten repeatedly with a baton in full public view on a road, allegedly by a police official"
"Could dinosaurs be the reason humans can’t live for 200 years?
Premium",Once humans reach about age 30 their chance of dying doubles roughly every eight years.
Security arrangements put in place ensured incident-free New Year celebrations: City Police,"On the orders of City Police Commissioner Sandeep Rai Rathore, 18,000 police personnel and 1,500 Home Guards were deployed to effectively enforce security arrangements for the new year festivities"
Pakistan arrests 21 members of outlawed Pakistani Taliban militant group linked to deadly attacks,"Pakistan’s counterterrorism police say they have arrested 21 members of outlawed militant group the Pakistani Taliban, which has been behind several deadly attacks across the country"
Sierra Leone leader pardons 352 inmates after failed coup,"The move came in the wake of an alleged coup attempt on November 26, when armed attackers stormed a military armoury, two barracks, two prisons and two police stations"
Russia launches record number of drones across Ukraine as Moscow and Kyiv continue aerial attacks,The Ukrainian air force says Russia launched a record 90 Shahed drones over Ukraine during the early hours of New Year’s Day
Paruppu kosumalli: a lentil salad treat,"This delightful salad is a traditional favourite, known for its enticing mix of flavours and textures."
"Jaishankar to begin two-day visit to Nepal on January 4, power pacts on agenda","External Affairs Minister will hold Joint Commission Meeting with his Nepali counterpart, N.P. Saud; an agreement on the modalities of purchasing 10,000 MW of hydropower from Nepal on the cards; he will also meet Prime Minister Prachanda"
Garbage pile-up spurs public concern in Vijayawada amid municipal workers’ statewide indefinite strike,"Corporation hired 100 workers from Gudivada, Nuzvid and nearby places to clear garbage, says VMC official adding that they are trying to clear 60% of garbage on main roads and busy areas"
"What is radiocarbon dating? | Explained
Premium","Radiocarbon dating brought the first verifiable way to keep time to many fields of science, significantly transforming them"
Stalin requests Vairamuthu to write Karunanidhi’s life in verse,"Releasing Maha Kavithai, a poetry collection on five elements by the lyricist, the Chief Minister said Kalaignar M. Karunanidhi deserved a biography in verse in the language of Vairamuthu"
Former BRS MLA booked for criminal trespass of government land,The company owned by the former legislator claimed ownership of government land
"Release 184 fishermen, India tells Pakistan","Pakistan has been requested to ensure the safety, security and welfare of all Indian and believed-to-be Indian civilian prisoners and fishermen, pending their repatriation, says Ministry of External Affairs"
Congress questions Modi’s silence over arrest of BJP men in rape case,The three office-bearers of BJP’s IT cell have been accused of raping a Banaras Hindu University student on the campus last November
"Hindi heartland States will be in focus during Bharat Nyay Yatra ahead of polls
Premium","The yatra could focus on the crucial Hindi heartland State of Uttar Pradesh, and offer Congress a chance to counter BJP’s narrative around Ram Mandir"
Compliance with safety protocols in crowded places can help check COVID-19 spread: experts,"Of 4,103 tests done in Andhra Pradesh since December 1, 2023, 152 have been confirmed positive, says State Public Health and Family Welfare Director"
RSS and affiliated organisations launch door-to-door campaign to distribute invitations for Ayodhya temple consecration,"The nationwide campaign was launched a day ahead in Tamil Nadu, says RSS spokesperson"
Persons having life interest over property under Will are entitled to holder’s khata and all legal heirs for joint regular khata: Karnataka High Court,"‘A person having life interest through the Will is not the owner of the property but has a ‘possessory right’ to enjoy the property during the lifetime and is therefore, required to be treated differently than that of the other legal heirs.’"
Sangita Kalanidhi conferred on Carnatic vocalist Bombay Jayashri Ramnath,The Sangita Kala Acharya award was given to Carnatic vocalist Palkulangara K. Ambika Devi and mridangam exponent K. S. Kalidas.
Bescom electricity bills to be cheaper by 37 paise per unit in January billing cycle,"KERC has also approved reduction of 31 paise per unit for Mescom, 3 paise for Hescom, 51 paise for Gescom, and 39 paise for CESC, for the same billing cycle"
"Congress, UDF displaying anti-Kerala sentiments like BJP, says CM","Addressing the Navakerala Sadas for the Thrikkakara Assembly constituency, he slammed the Opposition leader for turning down a request by the State Cabinet to project a united front in fighting the Centre’s discrimination against Kerala"
Revanth captured people’s anger against BRS effectively: VH,Sharmila’s possible entry into AP Congress is a good sign
Last two days of 2023 saw about 18 lakh ITR filings,Total income tax returns filed for AY 2023-24 at a fresh record of 8.18 crore
"COVID-19: Karnataka reports 165 more JN.1 cases, taking total to 199","While the district-wise break up of the JN.1 cases was not made available, officials said over 60% are from Bengaluru. In the first lot of 34 JN.1 cases, 20 were from Bengaluru."
"Penalise those responsible for industrial accidents, says ex-bureaucrat in a letter to Chief Minister M.K. Stalin","‘While those promoting industrial units benefit enormously from concessions extended by the States and the Centre, rarely do they consider it their obligation to remain accountable to the people residing in the vicinity of their units’"
Governor accuses Chief Minister of sponsoring SFI violence against him,"The SFI, which has been on the warpath against the Chancellor for allegedly nominating Sangh Parivar candidates to the senates of Kerala and Calicut Universities, burned Khan in effigy on Sunday"
Government kicks off New Year with fresh electoral bond sales from January 2,"This is the 30th tranche of bond issuances under the electoral bond scheme that was launched in 2018 to “cleanse the system of political funding”, and is being scrutinised by the Supreme Court"
Prakash Ambedkar hints at entry into Opposition alliance in Maharashtra,Ambedkar’s grandson and Vanchit Bahujan Aghadi chief puts ball in the Congress’s court for induction into the INDIA bloc.
Residents of Ennore demand survey to assess effects of industrial pollution on their health,"A panel headed by retired Judge of the Punjab and Haryana High Court, K. Kannan, and comprising advocate D. Nagasaila, professor Kalpana Karunakaran, labour activist Vaishnavi, and journalist Kavitha Muralidharan will make a list of recommendations and submit it to the State government"
"Odisha CM lays foundation for ₹6,225 crore State’s metro rail project",Naveen Patnaik addressed a public meeting attended by his cabinet colleagues and a number of Biju Janata Dal MLAs representing Khordha and Cuttack districts
JK Tyre raises ₹500 crore through QIP,The funds will be used for the purpose of growth capex and strengthening the balance sheet
"RBI issues revised instructions concerning inoperative accounts, unclaimed deposits in banks",Move help the account holders or the legal claimants to get their monies back
"With COVID spike, proposal to set up female foeticide task force remains on paper",The Bengaluru police in November last year arrested a doctor and his lab technician who allegedly performed around 900 illegal abortions in the last three years
"Building Ram Mandir is the beginning of a new era, says Eshwarappa","The BJP will recreate temples across the country that, in an earlier era, were demolished for building mosques, according to the former Deputy Chief Minister"
"Greater Chennai Corporation to relay roads in Guindy, Ambattur industrial estates before Jan. 7","The relaying is expected to be completed by January 7, 2024, the day Global Investors Meet 2024 is scheduled"
"MIA handles 2.03 lakh passengers in December 2023, the highest ever since it began commercial operation","The airport in November 2023 had handled 1.78 lakh passengers, which hitherto was the best since commercial operation date"
A.P.-JAC Amaravati appeals to CS to resolve pending issues,Jawahar Reddy releases the New Year diary and calendar of the Joint Action Committee
Police arrest one more person for murder of 17-year-old boy from M.G.R. Nagar,The duo abducted the victim and took him to a place near Nesapakkam sewage station and killed him
"Extremism in Assam 90% over, says Assam CM","Sovereignty will no longer be an issue if Paresh Baruah experiences the change in the State even for 15 days, Himanta Biswa Sarma said"
Residents must seek permission of Secunderabad Cantonment Board before drilling borewells,Charges have been announced for extraction of groundwater beyond a specified limit; suggestions and objections invited from residents
Govt. plans to make all family health centres in Kerala antibiotic-smart this year,Health Minister Veena George said the Ozhalapathi family health centre in Palakkad had become the second one in India to become antibiotic-smart. The Kakkodi family health centre in Kozhikode was declared antibiotic-smart last year.
NCC organises annual training camp at Kendriya Vidyalayam-1,"More than 250 air force, naval cadets of NCC participate in the ongoing training camp"
Israel's Supreme Court overturns a key component of Netanyahu's polarizing judicial overhaul,Israel’s Supreme Court has struck down a key component of Prime Minister Benjamin Netanyahu’s contentious judicial overhaul
Russian drones hit sites linked to Ukrainian nationalists,"The first smashed windows and much of the roof at the National Agrarian University, outside the western Ukrainian city of Lviv, where Stepan Bandera, a hero in Ukraine but a villain according to the Kremlin, studied"
Pakistan arrests 21 members of outlawed Pakistani Taliban militant group linked to deadly attacks,"Pakistan’s counterterrorism police say they have arrested 21 members of outlawed militant group the Pakistani Taliban, which has been behind several deadly attacks across the country"
"Major Japan quake kills 30; damage ‘extensive’, says PM Kishida","The scale of damage from the quake was still emerging, with news footage showing toppled buildings, sunken boats, countless charred homes, and locals without power in freezing overnight temperatures"
"Ukraine military raises air alerts, warns of missile threat","After takeoffs detected from the far northern Olenya airfield and southern Engels airbase, there were multiple Tupolev Tu-95MS bombers in Russia’s airspace, Ukraine’s military officials said on Telegram"
South Korean opposition leader stabbed in neck,"Mr. Lee was walking in a crowd of journalists after visiting the site of a new airport when a man pushed through and lunged at him, striking him in the neck, footage on South Korean television channels showed"
Hong Kong tycoon Jimmy Lai pleads not guilty to national security crimes,The 76-year-old is accused of two counts of colluding with foreign forces by calling for international sanctions against Chinese and Hong Kong officials
Israel-Palestine conflict | More strikes on Gaza after Israel warns war will last through 2024,"Nearly three months of conflict have claimed almost 22,000 lives in Gaza, according to the Hamas-run Health Ministry, and devastated much of the besieged territory"
Taiwan detects two Chinese balloons on January 1,"The balloons were seen crossing the median line over the Taiwan Strait at two locations, one near the western city of Chiayi and another by Keelung in the north."
"Three killed, 8 injured in separate shootings early New Year's Day in Los Angeles","Investigators believe that the shooting stemmed from a dispute at the party, held in an industrial area with warehouses and commercial buildings."
"As the war rages in Gaza, young Israelis hope for peace in 2024","With the war between Israel and Hamas close to completing three months, youngsters in Tel Aviv gathered to celebrate the new year and expressing fatigue at the fighting; haunted by the Oct. 7 attacks, the youth hope for a fresh start in the New Year"
Taiwan's President Tsai urges China to seek 'peaceful coexistence',"Taiwan is less than two weeks from an election, closely watched from Beijing"
UN peacekeeping mission wraps up Mali deployment after being ordered out,"The UN stabilisation mission MINUSMA, had been in place since 2013"
Guinea junta announces constitutional referendum,The junta also said that people appointed by the state will soon be named to lead municipal councils
U.S. Supreme Court Chief Justice urges ‘caution’ as AI reshapes legal field,The Chief Justice’s commentary is his most significant discussion to date of the influence of AI on the law
Japan lowers tsunami warning after a series of earthquakes but tells people to stay away from coast,"The quakes, the largest of which had a magnitude of 7.6, started a fire and collapsed buildings on the west coast of Japan's main island, Honshu. It was unclear how many people might have been killed or hurt"
